True_Utilities
474.0
474.0
474.0
474.0
474.0
474.0
476.0
474.0
474.0
472.0
470.0
468.0
468.0
466.0
464.0
462.0
460.0
458.0
444.0
440.0
426.0
412.0
392.0
378.0
370.0
364.0
350.0
346.0
322.0
304.0
