True_Utilities
48154.0
48135.0
48132.0
48116.0
48115.0
48109.0
48104.0
48096.0
48095.0
48090.0
48085.0
48089.0
48093.0
48099.0
48110.0
48113.0
48122.0
48127.0
48129.0
48136.0
48147.0
48164.0
48173.0
48193.0
48206.0
48230.0
48247.0
48269.0
48291.0
48313.0
48334.0
48356.0
48378.0
48398.0
48415.0
48431.0
48440.0
48452.0
48461.0
48477.0
48483.0
48493.0
48499.0
48509.0
48510.0
48513.0
48521.0
48527.0
