True_Utilities
0
0
0
0
0
0
0
0
0
0
0
2
4
6
6
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
8
6
4
2
2
0
0
0
0
0
0
0
0
0
