True_Utilities
5351.0
5359.0
5355.0
5368.0
5370.0
5385.0
5397.0
5412.0
5418.0
5436.0
5455.0
5475.0
5496.0
5513.0
5530.0
5544.0
5552.0
5564.0
5576.0
5577.0
5590.0
5587.0
5596.0
5597.0
5604.0
5608.0
5619.0
5618.0
5622.0
5613.0
5599.0
5586.0
5574.0
5560.0
5545.0
5528.0
5509.0
5487.0
5469.0
5452.0
5438.0
5422.0
5408.0
5401.0
5392.0
5386.0
5375.0
5375.0
