True_Utilities
344.60000000002054
345.10000000002077
345.4000000000209
345.75000000002103
346.05000000002167
346.35000000002174
346.7000000000216
346.9500000000218
347.15000000002186
347.35000000002145
347.5000000000215
347.7000000000217
347.65000000002163
347.70000000002204
347.8500000000221
347.950000000022
348.000000000022
348.15000000002226
348.2000000000223
348.3000000000227
348.5000000000227
348.650000000023
348.85000000002276
348.95000000002307
349.05000000002315
349.2000000000228
349.25000000002296
349.3000000000226
349.3500000000231
349.40000000002306
349.4500000000229
349.5000000000231
349.7000000000235
349.9000000000239
349.95000000002386
350.0000000000242
350.1500000000247
350.20000000002483
350.2000000000248
350.25000000002507
350.45000000002506
350.60000000002515
350.750000000025
350.7000000000254
350.65000000002567
350.50000000002564
350.4000000000256
350.4500000000253
