True_Utilities
1068.0
1066.0
1064.0
1062.0
1058.0
1056.0
1052.0
1048.0
1044.0
1042.0
1040.0
1038.0
1034.0
1032.0
1030.0
1030.0
1028.0
1028.0
1026.0
1024.0
1022.0
1018.0
1018.0
1014.0
1012.0
1008.0
1008.0
1004.0
1002.0
998.0
998.0
998.0
998.0
998.0
996.0
994.0
992.0
990.0
988.0
988.0
986.0
988.0
986.0
986.0
986.0
990.0
990.0
994.0
