True_Utilities
21591
21399
21054
20851
20603
19756
19298
18921
18828
18470
18144
18182
18326
18465
18649
19038
19453
19734
19977
20212
20467
20778
21043
21291
21422
21354
20891
20607
20329
19974
19425
18876
18520
18318
18226
17991
17872
17641
17767
17779
17721
18042
17944
17811
17828
17452
17012
16392
