True_Utilities
56782.0
56798.0
56790.0
56816.0
56820.0
56850.0
56874.0
56904.0
56916.0
56952.0
56990.0
57030.0
57072.0
57106.0
57140.0
57168.0
57184.0
57208.0
57232.0
57234.0
57260.0
57254.0
57272.0
57274.0
57288.0
57296.0
57318.0
57316.0
57324.0
57306.0
57278.0
57252.0
57228.0
57200.0
57170.0
57136.0
57098.0
57054.0
57018.0
56984.0
56956.0
56924.0
56896.0
56882.0
56864.0
56852.0
56830.0
56830.0
