TimeStamp,Column1,TotalCores
2019-08-09 19:00,t3str,108336
2019-08-09 19:00,t5str,87056
2019-08-09 19:00,t6str,94008
2019-08-09 19:00,t7str,41208
2019-08-09 20:00,t1str,57626
2019-08-09 20:00,t2str,90860
2019-08-09 20:00,t3str,108272
2019-08-09 20:00,t5str,87432
2019-08-09 20:00,t6str,93952
2019-08-09 20:00,t7str,41016
2019-08-09 21:00,t1str,58914
2019-08-09 21:00,t2str,90876
2019-08-09 21:00,t3str,109814
2019-08-09 21:00,t5str,88728
2019-08-09 21:00,t6str,94148
2019-08-09 21:00,t7str,52248
2019-08-09 22:00,t1str,58438
2019-08-09 22:00,t2str,90720
2019-08-09 22:00,t3str,109550
2019-08-09 22:00,t5str,88816
2019-08-09 22:00,t6str,94032
2019-08-09 22:00,t7str,49776
2019-08-09 23:00,t1str,59098
2019-08-09 23:00,t2str,91132
2019-08-09 23:00,t3str,108878
2019-08-09 23:00,t5str,88832
2019-08-09 23:00,t6str,94248
2019-08-09 23:00,t7str,45552
2019-08-10 00:00,t1str,59234
2019-08-10 00:00,t2str,91180
2019-08-10 00:00,t3str,109036
2019-08-10 00:00,t5str,88280
2019-08-10 00:00,t6str,93952
2019-08-10 00:00,t7str,44520
2019-08-10 01:00,t1str,58596
2019-08-10 01:00,t2str,89848
2019-08-10 01:00,t3str,109200
2019-08-10 01:00,t5str,86664
2019-08-10 01:00,t6str,93052
2019-08-10 01:00,t7str,38952
2019-08-10 02:00,t1str,58022
2019-08-10 02:00,t2str,89584
2019-08-10 02:00,t3str,108186
2019-08-10 02:00,t5str,87368
2019-08-10 02:00,t6str,92644
2019-08-10 02:00,t7str,36048
2019-08-10 03:00,t1str,56520
2019-08-10 03:00,t2str,88224
2019-08-10 03:00,t3str,108200
2019-08-10 03:00,t5str,87000
2019-08-10 03:00,t6str,92668
2019-08-10 03:00,t7str,52152
2019-08-10 04:00,t1str,57802
2019-08-10 04:00,t2str,88252
2019-08-10 04:00,t3str,108046
2019-08-10 04:00,t5str,87176
2019-08-10 04:00,t6str,93148
2019-08-10 04:00,t7str,36864
2019-08-10 05:00,t1str,58300
2019-08-10 05:00,t2str,88240
2019-08-10 05:00,t3str,108208
2019-08-10 05:00,t5str,86424
2019-08-10 05:00,t6str,93120
2019-08-10 05:00,t7str,34944
2019-08-10 06:00,t1str,56656
2019-08-10 06:00,t2str,87956
2019-08-10 06:00,t3str,107868
2019-08-10 06:00,t5str,87408
2019-08-10 06:00,t6str,93032
2019-08-10 06:00,t7str,36000
2019-08-10 07:00,t1str,55284
2019-08-10 07:00,t2str,87452
2019-08-10 07:00,t3str,107582
2019-08-10 07:00,t5str,86832
2019-08-10 07:00,t6str,93188
2019-08-10 07:00,t7str,36096
2019-08-10 08:00,t1str,54668
2019-08-10 08:00,t2str,87416
2019-08-10 08:00,t3str,107588
2019-08-10 08:00,t5str,86360
2019-08-10 08:00,t6str,93192
2019-08-10 08:00,t7str,34704
2019-08-10 09:00,t1str,55458
2019-08-10 09:00,t2str,87184
2019-08-10 09:00,t3str,107302
2019-08-10 09:00,t5str,86552
2019-08-10 09:00,t6str,93200
2019-08-10 09:00,t7str,35448
2019-08-10 10:00,t1str,55856
2019-08-10 10:00,t2str,88068
2019-08-10 10:00,t3str,107374
2019-08-10 10:00,t5str,87080
2019-08-10 10:00,t6str,92724
2019-08-10 10:00,t7str,36192
2019-08-10 11:00,t1str,56250
2019-08-10 11:00,t2str,87884
2019-08-10 11:00,t3str,108158
2019-08-10 11:00,t5str,88000
2019-08-10 11:00,t6str,92648
2019-08-10 11:00,t7str,39984
2019-08-10 12:00,t1str,56860
2019-08-10 12:00,t2str,88316
2019-08-10 12:00,t3str,108052
2019-08-10 12:00,t5str,88960
2019-08-10 12:00,t6str,92608
2019-08-10 12:00,t7str,43032
2019-08-10 13:00,t1str,57010
2019-08-10 13:00,t2str,89400
2019-08-10 13:00,t3str,108032
2019-08-10 13:00,t5str,88536
2019-08-10 13:00,t6str,93292
2019-08-10 13:00,t7str,43056
2019-08-10 14:00,t1str,55466
2019-08-10 14:00,t2str,88980
2019-08-10 14:00,t3str,108066
2019-08-10 14:00,t5str,89528
2019-08-10 14:00,t6str,93248
2019-08-10 14:00,t7str,44544
2019-08-10 15:00,t1str,55980
2019-08-10 15:00,t2str,89196
2019-08-10 15:00,t3str,108342
2019-08-10 15:00,t5str,89344
2019-08-10 15:00,t6str,93300
2019-08-10 15:00,t7str,47040
2019-08-10 16:00,t1str,57458
2019-08-10 16:00,t2str,90036
2019-08-10 16:00,t3str,108480
2019-08-10 16:00,t5str,89104
2019-08-10 16:00,t6str,92732
2019-08-10 16:00,t7str,45744
2019-08-10 17:00,t1str,57210
2019-08-10 17:00,t2str,91320
2019-08-10 17:00,t3str,108892
2019-08-10 17:00,t5str,89176
2019-08-10 17:00,t6str,92484
2019-08-10 17:00,t7str,45432
2019-08-10 18:00,t1str,57078
2019-08-10 18:00,t2str,89876
2019-08-10 18:00,t3str,110184
2019-08-10 18:00,t5str,89744
2019-08-10 18:00,t6str,92360
2019-08-10 18:00,t7str,53184
2019-08-10 19:00,t1str,56506
2019-08-10 19:00,t2str,91332
2019-08-10 19:00,t3str,109792
2019-08-10 19:00,t5str,89592
2019-08-10 19:00,t6str,92268
2019-08-10 19:00,t7str,46368
2019-08-10 20:00,t1str,57568
2019-08-10 20:00,t2str,90912
2019-08-10 20:00,t3str,110568
2019-08-10 20:00,t5str,89760
2019-08-10 20:00,t6str,92492
2019-08-10 20:00,t7str,43632
2019-08-10 21:00,t1str,58554
2019-08-10 21:00,t2str,91608
2019-08-10 21:00,t3str,110534
2019-08-10 21:00,t5str,90152
2019-08-10 21:00,t6str,93080
2019-08-10 21:00,t7str,39528
2019-08-10 22:00,t1str,58988
2019-08-10 22:00,t2str,90764
2019-08-10 22:00,t3str,110900
2019-08-10 22:00,t5str,88240
2019-08-10 22:00,t6str,95288
2019-08-10 22:00,t7str,38328
2019-08-10 23:00,t1str,58378
2019-08-10 23:00,t2str,90916
2019-08-10 23:00,t3str,112128
2019-08-10 23:00,t5str,88832
2019-08-10 23:00,t6str,95152
2019-08-10 23:00,t7str,39072
2019-08-11 00:00,t1str,59120
2019-08-11 00:00,t2str,90864
2019-08-11 00:00,t3str,111826
2019-08-11 00:00,t5str,86744
2019-08-11 00:00,t6str,95064
2019-08-11 00:00,t7str,47856
2019-08-11 01:00,t1str,58870
2019-08-11 01:00,t2str,90396
2019-08-11 01:00,t3str,111418
2019-08-11 01:00,t5str,85560
2019-08-11 01:00,t6str,94952
2019-08-11 01:00,t7str,48888
2019-08-11 02:00,t1str,58862
2019-08-11 02:00,t2str,89868
2019-08-11 02:00,t3str,111796
2019-08-11 02:00,t5str,83976
2019-08-11 02:00,t6str,94992
2019-08-11 02:00,t7str,38256
2019-08-11 03:00,t1str,58008
2019-08-11 03:00,t2str,89724
2019-08-11 03:00,t3str,111650
2019-08-11 03:00,t5str,82176
2019-08-11 03:00,t6str,95032
2019-08-11 03:00,t7str,45864
2019-08-11 04:00,t1str,56988
2019-08-11 04:00,t2str,88888
2019-08-11 04:00,t3str,111600
2019-08-11 04:00,t5str,82976
2019-08-11 04:00,t6str,95440
2019-08-11 04:00,t7str,38568
2019-08-11 05:00,t1str,56734
2019-08-11 05:00,t2str,88540
2019-08-11 05:00,t3str,111494
2019-08-11 05:00,t5str,84552
2019-08-11 05:00,t6str,95364
2019-08-11 05:00,t7str,38688
2019-08-11 06:00,t1str,55746
2019-08-11 06:00,t2str,88500
2019-08-11 06:00,t3str,110460
2019-08-11 06:00,t5str,84632
2019-08-11 06:00,t6str,95276
2019-08-11 06:00,t7str,37488
2019-08-11 07:00,t1str,55514
2019-08-11 07:00,t2str,87888
2019-08-11 07:00,t3str,110450
2019-08-11 07:00,t5str,82920
2019-08-11 07:00,t6str,92740
2019-08-11 07:00,t7str,37296
2019-08-11 08:00,t1str,54980
2019-08-11 08:00,t2str,88336
2019-08-11 08:00,t3str,110974
2019-08-11 08:00,t5str,85792
2019-08-11 08:00,t6str,92444
2019-08-11 08:00,t7str,37584
