TimeStamp,Column1,TotalCores
2019-08-09 01:00,65str,874.6
2019-08-09 02:00,41str,1005.875
2019-08-09 02:00,42str,2648.1
2019-08-09 02:00,64str,262.075
2019-08-09 02:00,65str,875.7
2019-08-09 03:00,41str,1010.95
2019-08-09 03:00,42str,2645.5
2019-08-09 03:00,64str,250.95
2019-08-09 03:00,65str,875.15
2019-08-09 04:00,41str,1009.15
2019-08-09 04:00,42str,2665.65
2019-08-09 04:00,64str,251.525
2019-08-09 04:00,65str,876.4
2019-08-09 05:00,41str,1005.875
2019-08-09 05:00,42str,2664
2019-08-09 05:00,64str,252.725
2019-08-09 05:00,65str,874.7
2019-08-09 06:00,41str,1005.9
2019-08-09 06:00,42str,2637.75
2019-08-09 06:00,64str,251.85
2019-08-09 06:00,65str,872.9
2019-08-09 07:00,41str,1005.525
2019-08-09 07:00,42str,2612.15
2019-08-09 07:00,64str,269.575
2019-08-09 07:00,65str,875.3
2019-08-09 08:00,41str,1002.6
2019-08-09 08:00,42str,2581.6
2019-08-09 08:00,64str,267.675
2019-08-09 08:00,65str,882.3
2019-08-09 09:00,41str,1000.925
2019-08-09 09:00,42str,2550.1
2019-08-09 09:00,64str,250.825
2019-08-09 09:00,65str,881.6
2019-08-09 10:00,41str,1000.225
2019-08-09 10:00,42str,2527.2
2019-08-09 10:00,64str,248.125
2019-08-09 10:00,65str,879.2
2019-08-09 11:00,41str,1000.025
2019-08-09 11:00,42str,2513.5
2019-08-09 11:00,64str,358.075
2019-08-09 11:00,65str,881.7
2019-08-09 12:00,41str,998.95
2019-08-09 12:00,42str,2511.6
2019-08-09 12:00,64str,359.025
2019-08-09 12:00,65str,891.7
2019-08-09 13:00,41str,999.25
2019-08-09 13:00,42str,2498.45
2019-08-09 13:00,64str,245.925
2019-08-09 13:00,65str,882.6
2019-08-09 14:00,41str,999.175
2019-08-09 14:00,42str,2499.1
2019-08-09 14:00,64str,246.9
2019-08-09 14:00,65str,884.05
2019-08-09 15:00,41str,999.075
2019-08-09 15:00,42str,2509.05
2019-08-09 15:00,64str,302.075
2019-08-09 15:00,65str,883.7
2019-08-09 16:00,41str,999.15
2019-08-09 16:00,42str,2534.1
2019-08-09 16:00,64str,303
2019-08-09 16:00,65str,884.85
2019-08-09 17:00,41str,999.425
2019-08-09 17:00,42str,2529.4
2019-08-09 17:00,64str,364.05
2019-08-09 17:00,65str,879.8
2019-08-09 18:00,41str,999.875
2019-08-09 18:00,42str,2550.6
2019-08-09 18:00,64str,362.1
2019-08-09 18:00,65str,882.6
2019-08-09 19:00,41str,1001.575
2019-08-09 19:00,42str,2557.35
2019-08-09 19:00,64str,251.125
2019-08-09 19:00,65str,877.55
2019-08-09 20:00,41str,1012.075
2019-08-09 20:00,42str,2578.9
2019-08-09 20:00,64str,246.525
2019-08-09 20:00,65str,876.05
2019-08-09 21:00,41str,1004.875
2019-08-09 21:00,42str,2575.5
2019-08-09 21:00,64str,243.175
2019-08-09 21:00,65str,879.2
2019-08-09 22:00,41str,1002.525
2019-08-09 22:00,42str,2598.3
2019-08-09 22:00,64str,243.9
2019-08-09 22:00,65str,882.2
2019-08-09 23:00,41str,1004.65
2019-08-09 23:00,42str,2602.35
2019-08-09 23:00,64str,245.075
2019-08-09 23:00,65str,881.25
2019-08-10 00:00,41str,1011.525
2019-08-10 00:00,42str,2632.15
2019-08-10 00:00,64str,245.8
2019-08-10 00:00,65str,884.95
2019-08-10 01:00,41str,1006.375
2019-08-10 01:00,42str,2606.6
2019-08-10 01:00,64str,250.05
2019-08-10 01:00,65str,910.65
2019-08-10 02:00,41str,1003.4
2019-08-10 02:00,42str,2616.9
2019-08-10 02:00,64str,245.975
2019-08-10 02:00,65str,912.4
2019-08-10 03:00,41str,1004.575
2019-08-10 03:00,42str,2632.6
2019-08-10 03:00,64str,250.175
2019-08-10 03:00,65str,916
2019-08-10 04:00,41str,1008.7
2019-08-10 04:00,42str,2637.75
2019-08-10 04:00,64str,252.3
2019-08-10 04:00,65str,910.4
2019-08-10 05:00,41str,1007.25
2019-08-10 05:00,42str,2630.15
2019-08-10 05:00,64str,258.525
2019-08-10 05:00,65str,914
2019-08-10 06:00,41str,1006.95
2019-08-10 06:00,42str,2627.35
2019-08-10 06:00,64str,254
2019-08-10 06:00,65str,918.55
2019-08-10 07:00,41str,1009.225
2019-08-10 07:00,42str,2599.15
2019-08-10 07:00,64str,252.775
2019-08-10 07:00,65str,927.15
2019-08-10 08:00,41str,1012.2
2019-08-10 08:00,42str,2600.8
2019-08-10 08:00,64str,253.35
2019-08-10 08:00,65str,921.5
2019-08-10 09:00,41str,1006.25
2019-08-10 09:00,42str,2561.45
2019-08-10 09:00,64str,255.5
2019-08-10 09:00,65str,920.85
2019-08-10 10:00,41str,1009.6
2019-08-10 10:00,42str,2550.5
2019-08-10 10:00,64str,266.275
2019-08-10 10:00,65str,927.95
2019-08-10 11:00,41str,1008.2
2019-08-10 11:00,42str,2542.45
2019-08-10 11:00,64str,266.15
2019-08-10 11:00,65str,928.25
