TimeStamp,Column1,TotalCores
2019-08-06 18:00,m2str,150856
2019-08-06 18:00,m3str,179148
2019-08-06 18:00,m4str,190346
2019-08-06 19:00,m1str,183968
2019-08-06 19:00,m2str,151588
2019-08-06 19:00,m3str,180472
2019-08-06 19:00,m4str,191892
2019-08-06 20:00,m1str,184316
2019-08-06 20:00,m2str,149332
2019-08-06 20:00,m3str,180104
2019-08-06 20:00,m4str,190060
2019-08-06 21:00,m1str,185140
2019-08-06 21:00,m2str,151884
2019-08-06 21:00,m3str,180628
2019-08-06 21:00,m4str,192916
2019-08-06 22:00,m1str,185580
2019-08-06 22:00,m2str,150212
2019-08-06 22:00,m3str,179300
2019-08-06 22:00,m4str,189172
2019-08-06 23:00,m1str,186072
2019-08-06 23:00,m2str,147432
2019-08-06 23:00,m3str,182124
2019-08-06 23:00,m4str,188414
2019-08-07 00:00,m1str,185088
2019-08-07 00:00,m2str,146342
2019-08-07 00:00,m3str,179704
2019-08-07 00:00,m4str,186092
2019-08-07 01:00,m1str,185664
2019-08-07 01:00,m2str,144714
2019-08-07 01:00,m3str,179260
2019-08-07 01:00,m4str,184690
2019-08-07 02:00,m1str,184224
2019-08-07 02:00,m2str,143968
2019-08-07 02:00,m3str,176524
2019-08-07 02:00,m4str,181752
2019-08-07 03:00,m1str,183672
2019-08-07 03:00,m2str,143276
2019-08-07 03:00,m3str,177784
2019-08-07 03:00,m4str,181674
2019-08-07 04:00,m1str,182168
2019-08-07 04:00,m2str,143032
2019-08-07 04:00,m3str,175468
2019-08-07 04:00,m4str,180418
2019-08-07 05:00,m1str,181752
2019-08-07 05:00,m2str,142832
2019-08-07 05:00,m3str,175040
2019-08-07 05:00,m4str,179218
2019-08-07 06:00,m1str,182008
2019-08-07 06:00,m2str,142500
2019-08-07 06:00,m3str,174532
2019-08-07 06:00,m4str,177668
2019-08-07 07:00,m1str,181532
2019-08-07 07:00,m2str,142250
2019-08-07 07:00,m3str,173380
2019-08-07 07:00,m4str,175502
2019-08-07 08:00,m1str,181324
2019-08-07 08:00,m2str,142092
2019-08-07 08:00,m3str,171896
2019-08-07 08:00,m4str,172952
2019-08-07 09:00,m1str,181356
2019-08-07 09:00,m2str,141972
2019-08-07 09:00,m3str,174236
2019-08-07 09:00,m4str,176096
2019-08-07 10:00,m1str,181496
2019-08-07 10:00,m2str,142438
2019-08-07 10:00,m3str,174712
2019-08-07 10:00,m4str,176810
2019-08-07 11:00,m1str,181356
2019-08-07 11:00,m2str,142622
2019-08-07 11:00,m3str,173912
2019-08-07 11:00,m4str,176122
2019-08-07 12:00,m1str,181448
2019-08-07 12:00,m2str,143164
2019-08-07 12:00,m3str,175412
2019-08-07 12:00,m4str,178386
2019-08-07 13:00,m1str,181920
2019-08-07 13:00,m2str,143394
2019-08-07 13:00,m3str,176388
2019-08-07 13:00,m4str,179918
2019-08-07 14:00,m1str,182084
2019-08-07 14:00,m2str,143528
2019-08-07 14:00,m3str,175784
2019-08-07 14:00,m4str,179792
2019-08-07 15:00,m1str,182264
2019-08-07 15:00,m2str,143494
2019-08-07 15:00,m3str,174784
2019-08-07 15:00,m4str,177796
2019-08-07 16:00,m1str,182396
2019-08-07 16:00,m2str,143212
2019-08-07 16:00,m3str,174548
2019-08-07 16:00,m4str,178464
2019-08-07 17:00,m1str,182212
2019-08-07 17:00,m2str,143308
2019-08-07 17:00,m3str,174244
2019-08-07 17:00,m4str,177928
2019-08-07 18:00,m1str,181932
2019-08-07 18:00,m2str,143316
2019-08-07 18:00,m3str,172612
2019-08-07 18:00,m4str,176764
2019-08-07 19:00,m1str,182264
2019-08-07 19:00,m2str,143390
2019-08-07 19:00,m3str,172444
2019-08-07 19:00,m4str,175858
2019-08-07 20:00,m1str,181556
2019-08-07 20:00,m2str,143142
2019-08-07 20:00,m3str,171288
2019-08-07 20:00,m4str,175028
2019-08-07 21:00,m1str,181696
2019-08-07 21:00,m2str,143052
2019-08-07 21:00,m3str,171748
2019-08-07 21:00,m4str,176256
2019-08-07 22:00,m1str,181304
2019-08-07 22:00,m2str,143424
2019-08-07 22:00,m3str,170992
2019-08-07 22:00,m4str,175220
2019-08-07 23:00,m1str,181616
2019-08-07 23:00,m2str,143648
2019-08-07 23:00,m3str,171280
2019-08-07 23:00,m4str,175786
2019-08-08 00:00,m1str,181612
2019-08-08 00:00,m2str,143416
2019-08-08 00:00,m3str,170984
2019-08-08 00:00,m4str,176786
2019-08-08 01:00,m1str,181156
2019-08-08 01:00,m2str,143512
2019-08-08 01:00,m3str,170760
2019-08-08 01:00,m4str,175734
2019-08-08 02:00,m1str,180732
2019-08-08 02:00,m2str,142500
2019-08-08 02:00,m3str,171240
2019-08-08 02:00,m4str,176832
2019-08-08 03:00,m1str,180772
2019-08-08 03:00,m2str,142912
2019-08-08 03:00,m3str,171708
2019-08-08 03:00,m4str,176590
2019-08-08 04:00,m1str,180832
2019-08-08 04:00,m2str,142522
2019-08-08 04:00,m3str,172888
2019-08-08 04:00,m4str,177856
2019-08-08 05:00,m1str,181192
2019-08-08 05:00,m2str,142484
2019-08-08 05:00,m3str,173564
2019-08-08 05:00,m4str,178730
2019-08-08 06:00,m1str,180528
2019-08-08 06:00,m2str,141860
2019-08-08 06:00,m3str,171792
2019-08-08 06:00,m4str,176388
2019-08-08 07:00,m1str,180876
2019-08-08 07:00,m2str,141520
2019-08-08 07:00,m3str,171376
2019-08-08 07:00,m4str,173826
2019-08-08 08:00,m1str,179616
2019-08-08 08:00,m2str,141094
2019-08-08 08:00,m3str,169288
2019-08-08 08:00,m4str,171376
2019-08-08 09:00,m1str,179192
2019-08-08 09:00,m2str,141358
2019-08-08 09:00,m3str,171816
2019-08-08 09:00,m4str,174288
2019-08-08 10:00,m1str,179520
2019-08-08 10:00,m2str,141894
2019-08-08 10:00,m3str,172772
2019-08-08 10:00,m4str,176250
2019-08-08 11:00,m1str,179544
2019-08-08 11:00,m2str,141952
2019-08-08 11:00,m3str,171868
2019-08-08 11:00,m4str,175560
2019-08-08 12:00,m1str,179712
2019-08-08 12:00,m2str,141768
2019-08-08 12:00,m3str,173812
2019-08-08 12:00,m4str,177450
2019-08-08 13:00,m1str,179824
2019-08-08 13:00,m2str,142402
2019-08-08 13:00,m3str,173096
2019-08-08 13:00,m4str,176662
2019-08-08 14:00,m1str,180028
2019-08-08 14:00,m2str,142908
2019-08-08 14:00,m3str,171756
2019-08-08 14:00,m4str,175854
2019-08-08 15:00,m1str,180472
2019-08-08 15:00,m2str,142952
2019-08-08 15:00,m3str,171224
2019-08-08 15:00,m4str,175296
2019-08-08 16:00,m1str,181004
2019-08-08 16:00,m2str,142538
2019-08-08 16:00,m3str,168840
2019-08-08 16:00,m4str,172968
2019-08-08 17:00,m1str,181016
2019-08-08 17:00,m2str,142862
2019-08-08 17:00,m3str,172744
2019-08-08 17:00,m4str,176054
2019-08-08 18:00,m1str,180984
2019-08-08 18:00,m2str,143212
2019-08-08 18:00,m3str,171536
2019-08-08 18:00,m4str,176018
2019-08-08 19:00,m1str,181088
2019-08-08 19:00,m2str,144356
2019-08-08 19:00,m3str,170772
2019-08-08 19:00,m4str,175086
2019-08-08 20:00,m1str,180156
2019-08-08 20:00,m2str,144684
2019-08-08 20:00,m3str,171872
2019-08-08 20:00,m4str,177508
2019-08-08 21:00,m1str,180320
2019-08-08 21:00,m2str,142858
2019-08-08 21:00,m3str,171748
2019-08-08 21:00,m4str,176610
2019-08-08 22:00,m1str,180296
2019-08-08 22:00,m2str,142916
2019-08-08 22:00,m3str,171136
2019-08-08 22:00,m4str,175870
2019-08-08 23:00,m1str,180272
2019-08-08 23:00,m2str,143474
2019-08-08 23:00,m3str,172304
2019-08-08 23:00,m4str,177558
2019-08-09 00:00,m1str,182164
2019-08-09 00:00,m2str,143468
2019-08-09 00:00,m3str,173332
2019-08-09 00:00,m4str,177336
2019-08-09 01:00,m1str,183756
2019-08-09 01:00,m2str,143358
2019-08-09 01:00,m3str,173280
2019-08-09 01:00,m4str,175520
2019-08-09 02:00,m1str,181948
2019-08-09 02:00,m2str,142968
2019-08-09 02:00,m3str,170140
2019-08-09 02:00,m4str,174522
2019-08-09 03:00,m1str,179788
2019-08-09 03:00,m2str,141808
2019-08-09 03:00,m3str,166764
2019-08-09 03:00,m4str,171408
2019-08-09 04:00,m1str,179692
2019-08-09 04:00,m2str,141868
2019-08-09 04:00,m3str,166436
2019-08-09 04:00,m4str,172016
2019-08-09 05:00,m1str,179220
2019-08-09 05:00,m2str,141694
2019-08-09 05:00,m3str,166512
2019-08-09 05:00,m4str,172276
2019-08-09 06:00,m1str,179148
2019-08-09 06:00,m2str,141586
2019-08-09 06:00,m3str,166148
2019-08-09 06:00,m4str,171744
2019-08-09 07:00,m1str,179832
2019-08-09 07:00,m2str,141590
2019-08-09 07:00,m3str,166900
2019-08-09 07:00,m4str,172112
2019-08-09 08:00,m1str,179424
2019-08-09 08:00,m2str,142288
2019-08-09 08:00,m3str,169616
2019-08-09 08:00,m4str,175686
2019-08-09 09:00,m1str,178368
2019-08-09 09:00,m2str,143684
2019-08-09 09:00,m3str,170604
2019-08-09 09:00,m4str,177400
2019-08-09 10:00,m1str,178788
2019-08-09 10:00,m2str,144432
2019-08-09 10:00,m3str,170996
2019-08-09 10:00,m4str,179286
2019-08-09 11:00,m1str,179604
2019-08-09 11:00,m2str,147404
2019-08-09 11:00,m3str,172372
2019-08-09 11:00,m4str,183244
2019-08-09 12:00,m1str,179544
2019-08-09 12:00,m2str,149136
2019-08-09 12:00,m3str,172652
2019-08-09 12:00,m4str,186064
2019-08-09 13:00,m1str,180072
2019-08-09 13:00,m2str,147764
2019-08-09 13:00,m3str,172520
2019-08-09 13:00,m4str,183114
2019-08-09 14:00,m1str,182204
2019-08-09 14:00,m2str,148844
2019-08-09 14:00,m3str,175148
2019-08-09 14:00,m4str,184686
2019-08-09 15:00,m1str,182044
2019-08-09 15:00,m2str,155906
2019-08-09 15:00,m3str,175580
2019-08-09 15:00,m4str,191896
2019-08-09 16:00,m1str,181976
2019-08-09 16:00,m2str,151528
2019-08-09 16:00,m3str,175260
2019-08-09 16:00,m4str,186796
2019-08-09 17:00,m1str,183404
2019-08-09 17:00,m2str,154502
2019-08-09 17:00,m3str,176332
2019-08-09 17:00,m4str,190596
2019-08-09 18:00,m1str,184560
2019-08-09 18:00,m2str,150286
2019-08-09 18:00,m3str,177752
2019-08-09 18:00,m4str,186262
2019-08-09 19:00,m1str,184412
2019-08-09 19:00,m2str,149544
2019-08-09 19:00,m3str,177460
2019-08-09 19:00,m4str,185682
2019-08-09 20:00,m1str,184812
2019-08-09 20:00,m2str,149288
2019-08-09 20:00,m3str,178292
2019-08-09 20:00,m4str,186074
2019-08-09 21:00,m1str,185024
2019-08-09 21:00,m2str,162062
2019-08-09 21:00,m3str,179604
2019-08-09 21:00,m4str,199890
2019-08-09 22:00,m1str,184752
2019-08-09 22:00,m2str,159326
2019-08-09 22:00,m3str,179536
2019-08-09 22:00,m4str,197030
2019-08-09 23:00,m1str,185380
2019-08-09 23:00,m2str,154430
2019-08-09 23:00,m3str,179964
2019-08-09 23:00,m4str,193482
2019-08-10 00:00,m1str,185132
2019-08-10 00:00,m2str,153556
2019-08-10 00:00,m3str,179460
2019-08-10 00:00,m4str,192034
2019-08-10 01:00,m1str,182900
2019-08-10 01:00,m2str,148152
2019-08-10 01:00,m3str,176512
2019-08-10 01:00,m4str,184212
2019-08-10 02:00,m1str,182228
2019-08-10 02:00,m2str,144234
2019-08-10 02:00,m3str,176952
2019-08-10 02:00,m4str,181438
2019-08-10 03:00,m1str,180892
2019-08-10 03:00,m2str,160352
2019-08-10 03:00,m3str,175224
2019-08-10 03:00,m4str,195672
2019-08-10 04:00,m1str,181400
2019-08-10 04:00,m2str,144910
2019-08-10 04:00,m3str,175428
2019-08-10 04:00,m4str,181842
2019-08-10 05:00,m1str,181360
2019-08-10 05:00,m2str,143152
2019-08-10 05:00,m3str,174664
2019-08-10 05:00,m4str,179668
2019-08-10 06:00,m1str,180988
2019-08-10 06:00,m2str,143868
2019-08-10 06:00,m3str,175364
2019-08-10 06:00,m4str,180064
2019-08-10 07:00,m1str,180640
2019-08-10 07:00,m2str,143678
2019-08-10 07:00,m3str,174284
2019-08-10 07:00,m4str,178212
2019-08-10 08:00,m1str,180608
2019-08-10 08:00,m2str,142292
2019-08-10 08:00,m3str,173776
2019-08-10 08:00,m4str,175732
2019-08-10 09:00,m1str,180384
2019-08-10 09:00,m2str,142750
2019-08-10 09:00,m3str,173736
2019-08-10 09:00,m4str,177458
2019-08-10 10:00,m1str,180792
2019-08-10 10:00,m2str,143566
2019-08-10 10:00,m3str,175148
2019-08-10 10:00,m4str,179128
2019-08-10 11:00,m1str,180532
2019-08-10 11:00,m2str,148142
2019-08-10 11:00,m3str,175884
2019-08-10 11:00,m4str,184234
2019-08-10 12:00,m1str,180924
2019-08-10 12:00,m2str,151084
2019-08-10 12:00,m3str,177276
2019-08-10 12:00,m4str,188852
2019-08-10 13:00,m1str,182692
2019-08-10 13:00,m2str,151088
2019-08-10 13:00,m3str,177936
2019-08-10 13:00,m4str,188602
2019-08-10 14:00,m1str,182228
2019-08-10 14:00,m2str,152610
2019-08-10 14:00,m3str,178508
2019-08-10 14:00,m4str,189538
2019-08-10 15:00,m1str,182496
2019-08-10 15:00,m2str,155382
2019-08-10 15:00,m3str,178540
2019-08-10 15:00,m4str,192364
2019-08-10 16:00,m1str,182768
2019-08-10 16:00,m2str,154224
2019-08-10 16:00,m3str,179140
2019-08-10 16:00,m4str,192306
2019-08-10 17:00,m1str,183804
2019-08-10 17:00,m2str,154324
2019-08-10 17:00,m3str,180496
2019-08-10 17:00,m4str,191818
2019-08-10 18:00,m1str,182236
2019-08-10 18:00,m2str,163368
2019-08-10 18:00,m3str,179620
2019-08-10 18:00,m4str,200006
2019-08-10 19:00,m1str,183600
2019-08-10 19:00,m2str,156160
2019-08-10 19:00,m3str,180924
2019-08-10 19:00,m4str,192466
2019-08-10 20:00,m1str,183404
2019-08-10 20:00,m2str,154200
2019-08-10 20:00,m3str,180672
2019-08-10 20:00,m4str,190960
2019-08-10 21:00,m1str,184688
2019-08-10 21:00,m2str,150062
2019-08-10 21:00,m3str,181760
2019-08-10 21:00,m4str,188234
2019-08-10 22:00,m1str,186052
2019-08-10 22:00,m2str,149228
2019-08-10 22:00,m3str,179004
2019-08-10 22:00,m4str,185556
2019-08-10 23:00,m1str,186068
2019-08-10 23:00,m2str,151200
2019-08-10 23:00,m3str,179748
2019-08-10 23:00,m4str,186282
2019-08-11 00:00,m1str,185928
2019-08-11 00:00,m2str,159682
2019-08-11 00:00,m3str,177608
2019-08-11 00:00,m4str,193720
2019-08-11 01:00,m1str,185348
2019-08-11 01:00,m2str,160306
2019-08-11 01:00,m3str,175956
2019-08-11 01:00,m4str,193318
2019-08-11 02:00,m1str,184860
2019-08-11 02:00,m2str,150052
2019-08-11 02:00,m3str,173844
2019-08-11 02:00,m4str,181094
2019-08-11 03:00,m1str,184756
2019-08-11 03:00,m2str,157514
2019-08-11 03:00,m3str,171900
2019-08-11 03:00,m4str,186048
2019-08-11 04:00,m1str,184328
2019-08-11 04:00,m2str,150168
2019-08-11 04:00,m3str,171864
2019-08-11 04:00,m4str,178532
2019-08-11 05:00,m1str,183904
2019-08-11 05:00,m2str,150182
2019-08-11 05:00,m3str,173092
2019-08-11 05:00,m4str,179974
2019-08-11 06:00,m1str,183776
2019-08-11 06:00,m2str,147948
2019-08-11 06:00,m3str,173132
2019-08-11 06:00,m4str,177866
2019-08-11 07:00,m1str,180628
2019-08-11 07:00,m2str,147746
2019-08-11 07:00,m3str,170808
2019-08-11 07:00,m4str,175730
2019-08-11 08:00,m1str,180780
2019-08-11 08:00,m2str,148558
2019-08-11 08:00,m3str,174128
2019-08-11 08:00,m4str,178356
2019-08-11 09:00,m1str,181012
2019-08-11 09:00,m2str,149660
2019-08-11 09:00,m3str,174584
2019-08-11 09:00,m4str,180954
2019-08-11 10:00,m1str,181024
2019-08-11 10:00,m2str,151572
2019-08-11 10:00,m3str,174212
2019-08-11 10:00,m4str,182532
2019-08-11 11:00,m1str,181064
2019-08-11 11:00,m2str,151560
2019-08-11 11:00,m3str,175488
2019-08-11 11:00,m4str,183748
2019-08-11 12:00,m1str,181360
2019-08-11 12:00,m2str,153226
2019-08-11 12:00,m3str,175296
2019-08-11 12:00,m4str,185048
2019-08-11 13:00,m1str,181696
2019-08-11 13:00,m2str,154482
2019-08-11 13:00,m3str,175580
2019-08-11 13:00,m4str,186648
2019-08-11 14:00,m1str,181832
2019-08-11 14:00,m2str,153974
2019-08-11 14:00,m3str,174108
2019-08-11 14:00,m4str,184402
2019-08-11 15:00,m1str,183072
2019-08-11 15:00,m2str,155186
2019-08-11 15:00,m3str,176684
2019-08-11 15:00,m4str,187578
2019-08-11 16:00,m1str,182692
2019-08-11 16:00,m2str,155128
2019-08-11 16:00,m3str,177896
2019-08-11 16:00,m4str,189210
2019-08-11 17:00,m1str,183680
2019-08-11 17:00,m2str,164466
2019-08-11 17:00,m3str,179184
2019-08-11 17:00,m4str,199014
2019-08-11 18:00,m1str,183828
2019-08-11 18:00,m2str,153458
2019-08-11 18:00,m3str,178860
2019-08-11 18:00,m4str,188434
2019-08-11 19:00,m1str,184352
2019-08-11 19:00,m2str,155150
2019-08-11 19:00,m3str,178700
2019-08-11 19:00,m4str,187580
2019-08-11 20:00,m1str,185852
2019-08-11 20:00,m2str,150704
2019-08-11 20:00,m3str,181804
2019-08-11 20:00,m4str,186928
2019-08-11 21:00,m1str,185364
2019-08-11 21:00,m2str,149474
2019-08-11 21:00,m3str,181284
2019-08-11 21:00,m4str,184002
2019-08-11 22:00,m1str,183548
2019-08-11 22:00,m2str,155938
2019-08-11 22:00,m3str,180396
2019-08-11 22:00,m4str,190730
2019-08-11 23:00,m1str,183712
2019-08-11 23:00,m2str,148776
2019-08-11 23:00,m3str,180876
2019-08-11 23:00,m4str,184778
2019-08-12 00:00,m1str,182648
2019-08-12 00:00,m2str,149272
2019-08-12 00:00,m3str,179004
2019-08-12 00:00,m4str,184904
2019-08-12 01:00,m1str,181156
2019-08-12 01:00,m2str,148818
2019-08-12 01:00,m3str,177224
2019-08-12 01:00,m4str,184276
2019-08-12 02:00,m1str,180484
2019-08-12 02:00,m2str,147624
2019-08-12 02:00,m3str,176592
2019-08-12 02:00,m4str,183122
2019-08-12 03:00,m1str,179980
2019-08-12 03:00,m2str,146216
2019-08-12 03:00,m3str,175676
2019-08-12 03:00,m4str,180176
2019-08-12 04:00,m1str,180644
2019-08-12 04:00,m2str,146340
2019-08-12 04:00,m3str,174240
2019-08-12 04:00,m4str,178674
2019-08-12 05:00,m1str,180032
2019-08-12 05:00,m2str,146316
2019-08-12 05:00,m3str,172476
2019-08-12 05:00,m4str,177084
2019-08-12 06:00,m1str,179816
2019-08-12 06:00,m2str,145612
2019-08-12 06:00,m3str,171480
2019-08-12 06:00,m4str,175500
2019-08-12 07:00,m1str,180132
2019-08-12 07:00,m2str,145554
2019-08-12 07:00,m3str,175268
2019-08-12 07:00,m4str,177744
2019-08-12 08:00,m1str,180156
2019-08-12 08:00,m2str,145836
2019-08-12 08:00,m3str,174264
2019-08-12 08:00,m4str,177170
2019-08-12 09:00,m1str,179536
2019-08-12 09:00,m2str,146176
2019-08-12 09:00,m3str,175040
2019-08-12 09:00,m4str,179164
2019-08-12 10:00,m1str,179884
2019-08-12 10:00,m2str,146604
2019-08-12 10:00,m3str,176064
2019-08-12 10:00,m4str,180650
2019-08-12 11:00,m1str,180120
2019-08-12 11:00,m2str,151624
2019-08-12 11:00,m3str,177436
2019-08-12 11:00,m4str,186164
2019-08-12 12:00,m1str,180400
2019-08-12 12:00,m2str,151528
2019-08-12 12:00,m3str,180904
2019-08-12 12:00,m4str,190406
2019-08-12 13:00,m1str,180280
2019-08-12 13:00,m2str,150270
2019-08-12 13:00,m3str,177924
2019-08-12 13:00,m4str,186056
2019-08-12 14:00,m1str,180460
2019-08-12 14:00,m2str,154208
2019-08-12 14:00,m3str,177796
2019-08-12 14:00,m4str,189756
2019-08-12 15:00,m1str,180848
2019-08-12 15:00,m2str,154824
2019-08-12 15:00,m3str,178852
2019-08-12 15:00,m4str,190714
2019-08-12 16:00,m1str,182168
2019-08-12 16:00,m2str,153900
2019-08-12 16:00,m3str,181184
2019-08-12 16:00,m4str,190518
2019-08-12 17:00,m1str,182292
2019-08-12 17:00,m2str,151838
2019-08-12 17:00,m3str,179776
2019-08-12 17:00,m4str,187058
2019-08-12 18:00,m1str,181100
2019-08-12 18:00,m2str,151546
2019-08-12 18:00,m3str,178968
2019-08-12 18:00,m4str,187474
2019-08-12 19:00,m1str,184712
2019-08-12 19:00,m2str,162134
2019-08-12 19:00,m3str,183468
2019-08-12 19:00,m4str,200598
2019-08-12 20:00,m1str,187296
2019-08-12 20:00,m2str,164594
2019-08-12 20:00,m3str,182636
2019-08-12 20:00,m4str,202272
2019-08-12 21:00,m1str,188880
2019-08-12 21:00,m2str,154310
2019-08-12 21:00,m3str,180980
2019-08-12 21:00,m4str,188036
2019-08-12 22:00,m1str,186808
2019-08-12 22:00,m2str,151646
2019-08-12 22:00,m3str,180424
2019-08-12 22:00,m4str,184736
2019-08-12 23:00,m1str,187920
2019-08-12 23:00,m2str,152030
2019-08-12 23:00,m3str,180796
2019-08-12 23:00,m4str,185704
2019-08-13 00:00,m1str,187180
2019-08-13 00:00,m2str,152724
2019-08-13 00:00,m3str,177584
2019-08-13 00:00,m4str,184118
2019-08-13 01:00,m1str,187404
2019-08-13 01:00,m2str,150886
2019-08-13 01:00,m3str,179764
2019-08-13 01:00,m4str,184864
2019-08-13 02:00,m1str,183760
2019-08-13 02:00,m2str,148896
2019-08-13 02:00,m3str,175832
2019-08-13 02:00,m4str,181844
2019-08-13 03:00,m1str,182864
2019-08-13 03:00,m2str,148380
2019-08-13 03:00,m3str,174880
2019-08-13 03:00,m4str,180920
2019-08-13 04:00,m1str,182764
2019-08-13 04:00,m2str,148518
2019-08-13 04:00,m3str,172712
2019-08-13 04:00,m4str,179720
2019-08-13 05:00,m1str,183632
2019-08-13 05:00,m2str,149316
2019-08-13 05:00,m3str,173932
2019-08-13 05:00,m4str,180608
2019-08-13 06:00,m1str,180620
2019-08-13 06:00,m2str,149400
2019-08-13 06:00,m3str,173832
2019-08-13 06:00,m4str,179082
2019-08-13 07:00,m1str,180416
2019-08-13 07:00,m2str,147670
2019-08-13 07:00,m3str,172068
2019-08-13 07:00,m4str,175282
2019-08-13 08:00,m1str,181264
2019-08-13 08:00,m2str,149412
2019-08-13 08:00,m3str,175220
2019-08-13 08:00,m4str,178902
2019-08-13 09:00,m1str,181016
2019-08-13 09:00,m2str,150252
2019-08-13 09:00,m3str,176176
2019-08-13 09:00,m4str,181828
2019-08-13 10:00,m1str,180244
2019-08-13 10:00,m2str,150202
2019-08-13 10:00,m3str,176432
2019-08-13 10:00,m4str,182842
2019-08-13 11:00,m1str,181028
2019-08-13 11:00,m2str,151766
2019-08-13 11:00,m3str,177640
2019-08-13 11:00,m4str,184666
2019-08-13 12:00,m1str,180776
2019-08-13 12:00,m2str,154292
2019-08-13 12:00,m3str,176840
2019-08-13 12:00,m4str,188048
2019-08-13 13:00,m1str,183368
2019-08-13 13:00,m2str,153892
2019-08-13 13:00,m3str,180688
2019-08-13 13:00,m4str,188990
2019-08-13 14:00,m1str,184108
2019-08-13 14:00,m2str,155524
2019-08-13 14:00,m3str,177464
2019-08-13 14:00,m4str,187626
2019-08-13 15:00,m1str,184408
2019-08-13 15:00,m2str,155294
2019-08-13 15:00,m3str,179444
2019-08-13 15:00,m4str,187972
2019-08-13 16:00,m1str,186184
2019-08-13 16:00,m2str,154980
2019-08-13 16:00,m3str,182160
2019-08-13 16:00,m4str,189254
2019-08-13 17:00,m1str,186712
2019-08-13 17:00,m2str,154898
2019-08-13 17:00,m3str,183944
2019-08-13 17:00,m4str,189658
2019-08-13 18:00,m1str,185952
2019-08-13 18:00,m2str,153856
2019-08-13 18:00,m3str,185528
2019-08-13 18:00,m4str,191354
2019-08-13 19:00,m1str,186264
2019-08-13 19:00,m2str,154550
2019-08-13 19:00,m3str,184248
2019-08-13 19:00,m4str,190024
2019-08-13 20:00,m1str,185784
2019-08-13 20:00,m2str,154298
2019-08-13 20:00,m3str,184156
2019-08-13 20:00,m4str,190686
2019-08-13 21:00,m1str,185424
2019-08-13 21:00,m2str,152542
2019-08-13 21:00,m3str,183908
2019-08-13 21:00,m4str,189696
2019-08-13 22:00,m1str,185160
2019-08-13 22:00,m2str,153916
2019-08-13 22:00,m3str,182560
2019-08-13 22:00,m4str,189322
2019-08-13 23:00,m1str,184652
2019-08-13 23:00,m2str,153090
2019-08-13 23:00,m3str,182768
2019-08-13 23:00,m4str,189056
2019-08-14 00:00,m1str,184372
2019-08-14 00:00,m2str,153940
2019-08-14 00:00,m3str,181384
2019-08-14 00:00,m4str,188978
2019-08-14 01:00,m1str,182892
2019-08-14 01:00,m2str,150900
2019-08-14 01:00,m3str,179424
