TimeStamp,Column1,TotalCores
2019-08-07 06:00,m2str,1313.6000000001
2019-08-07 06:00,m3str,1955.15000000012
2019-08-07 06:00,m4str,2261.25000000011
2019-08-07 07:00,m1str,3551.10000000026
2019-08-07 07:00,m2str,1266.9750000001
2019-08-07 07:00,m3str,1953.95000000012
2019-08-07 07:00,m4str,2211.32500000011
2019-08-07 08:00,m1str,3536.00000000025
2019-08-07 08:00,m2str,1282.4250000001
2019-08-07 08:00,m3str,1964.20000000012
2019-08-07 08:00,m4str,2238.47500000011
2019-08-07 09:00,m1str,3507.55000000026
2019-08-07 09:00,m2str,1273.3500000001
2019-08-07 09:00,m3str,1964.35000000012
2019-08-07 09:00,m4str,2230.95000000011
2019-08-07 10:00,m1str,3498.65000000025
2019-08-07 10:00,m2str,1277.9500000001
2019-08-07 10:00,m3str,1966.22500000012
2019-08-07 10:00,m4str,2235.50000000011
2019-08-07 11:00,m1str,3490.85000000025
2019-08-07 11:00,m2str,1319.3750000001
2019-08-07 11:00,m3str,2003.10000000013
2019-08-07 11:00,m4str,2276.22500000012
2019-08-07 12:00,m1str,3511.20000000026
2019-08-07 12:00,m2str,1281.9000000001
2019-08-07 12:00,m3str,1973.17500000012
2019-08-07 12:00,m4str,2246.60000000011
2019-08-07 13:00,m1str,3485.10000000025
2019-08-07 13:00,m2str,1309.9500000001
2019-08-07 13:00,m3str,1961.10000000011
2019-08-07 13:00,m4str,2265.75000000011
2019-08-07 14:00,m1str,3503.65000000025
2019-08-07 14:00,m2str,1365.42500000011
2019-08-07 14:00,m3str,2007.05000000012
2019-08-07 14:00,m4str,2324.07500000012
2019-08-07 15:00,m1str,3509.40000000025
2019-08-07 15:00,m2str,1294.8250000001
2019-08-07 15:00,m3str,1973.47500000012
2019-08-07 15:00,m4str,2262.12500000011
2019-08-07 16:00,m1str,3530.65000000026
2019-08-07 16:00,m2str,1291.4000000001
2019-08-07 16:00,m3str,1977.77500000012
2019-08-07 16:00,m4str,2261.50000000011
2019-08-07 17:00,m1str,3535.45000000025
2019-08-07 17:00,m2str,1286.52500000009
2019-08-07 17:00,m3str,1977.32500000012
2019-08-07 17:00,m4str,2256.62500000011
2019-08-07 18:00,m1str,3566.45000000026
